id,user_id,iban,pan,pin,cvv,track1,track2,expiring_date,card_type,card_renewal_flag
CcS-8760,4179,US806132073284423213631380,5942379867059105,4491,507,%B5942379867059105^EYPVNLEYPVNL^3204000000000000000?,%B5942379867059105=2201101558227155?,04/26/28,debit,0
CcS-8761,4180,ES742884826518937240832991,4962613858395715,4425,379,%B4962613858395715^YWYYUOYWYYUO^2907000000000000000?,%B4962613858395715=3101101160453946?,04/29/28,prepaid,0
CcS-8762,4181,CA196981948670855720957353,0463737305136807,1347,313,%B0463737305136807^LZQRTJLZQRTJ^2205000000000000000?,%B0463737305136807=2601101454222564?,05/26/28,credit,0
CcS-8763,4182,DE790455242421737755355949,1461253498745043,3159,643,%B1461253498745043^WPWRNOWPWRNO^2409000000000000000?,%B1461253498745043=2902101322538249?,05/26/28,debit,0
CcS-8764,4183,DE444737724697660493958396,3773109299984180,9041,617,%B3773109299984180^DXSCBZDXSCBZ^3306000000000000000?,%B3773109299984180=2402101330884938?,11/29/28,credit,0
CcS-8765,4184,US477283921103631571152272,9337163607874555,8926,935,%B9337163607874555^METHVRMETHVR^2902000000000000000?,%B9337163607874555=2908101703804911?,12/28/28,debit,0
CcS-8766,4185,PL932493740990242400641888,9545412924667475,1998,768,%B9545412924667475^FSLPRIFSLPRI^2504000000000000000?,%B9545412924667475=2907101760547543?,02/27/28,credit,0
CcS-8767,4186,IT620706574758236157204325,3125996250000820,5003,278,%B3125996250000820^WVAVLQWVAVLQ^3405000000000000000?,%B3125996250000820=3009101500450530?,06/28/28,credit,0
CcS-8768,4187,IT492938550932319850341634,7855713250160541,1962,585,%B7855713250160541^URCPSSURCPSS^2501000000000000000?,%B7855713250160541=2205101666693900?,04/28/28,credit,0
CcS-8769,4188,SE792479368140565557832672,0661005621968127,7834,724,%B0661005621968127^DKIMXSDKIMXS^2307000000000000000?,%B0661005621968127=2603101961749466?,12/28/28,premium_credit,0
CcS-8770,4189,PL566617955258538557119480,3241849751309772,4103,826,%B3241849751309772^GQDHPIGQDHPI^3011000000000000000?,%B3241849751309772=3207101410093355?,06/28/28,credit,0
CcS-8771,4190,US143622592663944099244505,9926108956103030,1127,443,%B9926108956103030^CKFWSCCKFWSC^3312000000000000000?,%B9926108956103030=2601101813356099?,05/26/28,credit,0
CcS-8772,4191,CA203561547530228566114130,8391904430351905,9783,496,%B8391904430351905^BRNQXYBRNQXY^2508000000000000000?,%B8391904430351905=2205101801570191?,08/26/28,premium_credit,0
CcS-8773,4192,DE468683314163861785352396,0424815763223786,6876,503,%B0424815763223786^AKRIHWAKRIHW^3203000000000000000?,%B0424815763223786=2209101728349993?,11/26/28,debit,0
CcS-8774,4193,FR577733210344331714840898,9110284310051374,4182,324,%B9110284310051374^JWNUCOJWNUCO^3010000000000000000?,%B9110284310051374=2812101763465722?,04/26/28,debit,0
CcS-8775,4194,GB422811663485169481640004,9586518973787551,8793,685,%B9586518973787551^XMLYRCXMLYRC^2406000000000000000?,%B9586518973787551=3112101245137628?,04/29/28,credit,0
CcS-8776,4195,DE138748122319306431724296,0817449798337442,1547,901,%B0817449798337442^RGRWZXRGRWZX^2507000000000000000?,%B0817449798337442=2812101984518603?,01/29/28,credit,0
CcS-8777,4196,DE568044607670256284664383,7562709672025513,3091,860,%B7562709672025513^TGIFTNTGIFTN^2502000000000000000?,%B7562709672025513=2802101786187077?,07/29/28,debit,0
CcS-8778,4197,NL931734403631463532907592,5825229269433262,5702,954,%B5825229269433262^AHIYJQAHIYJQ^3110000000000000000?,%B5825229269433262=2204101717888244?,04/28/28,credit,0
CcS-8779,4198,ES243752454157752706743405,1543675144777761,5473,532,%B1543675144777761^FSDEERFSDEER^2408000000000000000?,%B1543675144777761=3409101771031623?,07/25/28,debit,1
CcS-8780,4199,IT574448879841197201569500,6712087515970762,2237,459,%B6712087515970762^HUHNHFHUHNHF^2207000000000000000?,%B6712087515970762=2202101468114320?,03/27/28,credit,0
CcS-8781,4200,FR146074254950504459976676,6676052727947780,8487,946,%B6676052727947780^WBODZAWBODZA^3111000000000000000?,%B6676052727947780=2606101795683742?,12/27/28,debit,0
CcS-8782,4201,PL813986025508969530848631,9222084085457316,2939,815,%B9222084085457316^IIACCXIIACCX^2201000000000000000?,%B9222084085457316=3402101251968123?,05/29/28,prepaid,0
CcS-8783,4202,CA100637019965056675160055,0474693108193452,4069,476,%B0474693108193452^EJJAQTEJJAQT^2612000000000000000?,%B0474693108193452=2611101396738219?,02/28/28,credit,0
CcS-8784,4203,GB887074526822700190598720,7317757327856859,9396,344,%B7317757327856859^JATEQCJATEQC^2706000000000000000?,%B7317757327856859=3003101378456131?,09/27/28,debit,0
CcS-8785,4204,GB121839611512869473668691,4703217112948857,1282,227,%B4703217112948857^IVNFJWIVNFJW^2808000000000000000?,%B4703217112948857=3311101377917155?,08/28/28,debit,0
CcS-8786,4205,SE553939858825530266698901,7352687016710739,5535,135,%B7352687016710739^XBMNSUXBMNSU^2208000000000000000?,%B7352687016710739=3304101529150964?,02/27/28,premium_credit,0
CcS-8787,4206,CA391126487140248825995852,6737713973925132,9293,162,%B6737713973925132^VEPOJIVEPOJI^3408000000000000000?,%B6737713973925132=2409101467803701?,02/26/28,debit,0
CcS-8788,4207,SE532200778957347193071140,2453195008207933,3871,283,%B2453195008207933^LOEBTXLOEBTX^3307000000000000000?,%B2453195008207933=3206101922164802?,08/27/28,credit,0
CcS-8789,4208,CA259508623230244840463691,9116073698520710,8383,535,%B9116073698520710^RHYOZCRHYOZC^2904000000000000000?,%B9116073698520710=2802101117460205?,03/25/28,credit,1
CcS-8790,4209,SE316262564630799185459035,4107266939001508,6374,137,%B4107266939001508^DEMUOUDEMUOU^2301000000000000000?,%B4107266939001508=2905101760679868?,11/26/28,credit,0
CcS-8791,4210,GB198823003524800159874749,1686723740970258,5841,633,%B1686723740970258^YWPSAGYWPSAG^3402000000000000000?,%B1686723740970258=3402101435646012?,04/29/28,debit,0
CcS-8792,4211,NL415647749636511966221995,6671185043156411,2466,633,%B6671185043156411^CMSKTTCMSKTT^3212000000000000000?,%B6671185043156411=2612101352644155?,03/25/28,credit,1
CcS-8793,4212,CA785857471854190297686403,3386720409256997,5226,472,%B3386720409256997^PXSGQVPXSGQV^2307000000000000000?,%B3386720409256997=3309101386053949?,08/27/28,credit,0
CcS-8794,4213,ES418485903992806051612944,2619487605429728,9860,766,%B2619487605429728^DMQAJBDMQAJB^3101000000000000000?,%B2619487605429728=2910101143776984?,06/28/28,debit,0
CcS-8795,4214,FR486050583136295911091643,8469966888751031,2328,153,%B8469966888751031^FTGPQBFTGPQB^2606000000000000000?,%B8469966888751031=2307101467841039?,03/27/28,debit,0
CcS-8796,4215,PT198791082865220494906717,5879845543213700,8088,191,%B5879845543213700^FTJHRZFTJHRZ^3201000000000000000?,%B5879845543213700=3312101624350289?,09/26/28,debit,0
CcS-8797,4216,IT699094786749568260852142,0420898858064890,5037,452,%B0420898858064890^WTEESEWTEESE^2410000000000000000?,%B0420898858064890=3407101627960624?,08/27/28,debit,0
CcS-8798,4217,US371425924773601035116717,8301225742777984,5137,794,%B8301225742777984^OXWGYAOXWGYA^3008000000000000000?,%B8301225742777984=3303101844309179?,03/27/28,debit,0
CcS-8799,4218,CA921879320423183394774369,7583118950509405,3341,564,%B7583118950509405^XDNHOEXDNHOE^2508000000000000000?,%B7583118950509405=3005101819633954?,04/27/28,debit,0
CcS-8800,4219,PT316590129948707344272047,5001103130724408,7730,876,%B5001103130724408^OBZMITOBZMIT^2306000000000000000?,%B5001103130724408=2305101625769735?,02/28/28,debit,0
CcS-8801,4220,NL600228781872749810115885,1619027113299009,1697,529,%B1619027113299009^HJGOTHHJGOTH^3004000000000000000?,%B1619027113299009=2802101802730874?,08/28/28,credit,0
CcS-8802,4221,PL804198004395980062999284,3660352197952723,3580,516,%B3660352197952723^DDKTBXDDKTBX^2912000000000000000?,%B3660352197952723=3401101431035603?,10/25/28,credit,1
CcS-8803,4222,NL623764488586512806096721,4053550838118324,1923,481,%B4053550838118324^ZZETFBZZETFB^2204000000000000000?,%B4053550838118324=2909101344813940?,12/28/28,debit,0
CcS-8804,4223,GB469691616639280393739430,7961601557888169,6679,221,%B7961601557888169^BYGVLHBYGVLH^2306000000000000000?,%B7961601557888169=3403101207434695?,03/27/28,credit,0
CcS-8805,4224,SE451439525121447568356273,0632257180109205,5704,232,%B0632257180109205^CTRKSGCTRKSG^2502000000000000000?,%B0632257180109205=2303101870756411?,04/28/28,debit,0
CcS-8806,4225,FR111889947702142612622402,8145525898159862,4720,985,%B8145525898159862^CJDTCJCJDTCJ^2201000000000000000?,%B8145525898159862=2705101694294197?,04/29/28,credit,0
CcS-8807,4226,IT522124996364832193132842,9402079902607560,3158,263,%B9402079902607560^TWDANOTWDANO^2808000000000000000?,%B9402079902607560=2701101479415905?,11/27/28,debit,0
CcS-8808,4227,NL211950757329365862947442,6860884882435375,5493,110,%B6860884882435375^PXPPYMPXPPYM^3104000000000000000?,%B6860884882435375=2202101205995249?,04/26/28,debit,0
CcS-8809,4228,ES398824746921180015555575,9150190129933583,3370,435,%B9150190129933583^BRVKTMBRVKTM^2602000000000000000?,%B9150190129933583=3109101423807999?,03/28/28,debit,0
CcS-8810,4229,IT223013837108959428197367,4774537541280866,6625,635,%B4774537541280866^IQNAMGIQNAMG^3204000000000000000?,%B4774537541280866=2408101966806910?,05/28/28,credit,0
CcS-8811,4230,NL739088904393141278863801,3430551030873172,9564,623,%B3430551030873172^NRZUFZNRZUFZ^3402000000000000000?,%B3430551030873172=2512101586912421?,04/25/28,credit,1
CcS-8812,4231,NL354447919846843872380692,5745511083974937,8141,348,%B5745511083974937^SRFVXISRFVXI^3405000000000000000?,%B5745511083974937=2512101355022608?,06/29/28,debit,0
CcS-8813,4232,PT528903253442658424984606,9283147048867463,8743,449,%B9283147048867463^WIJXKZWIJXKZ^2201000000000000000?,%B9283147048867463=2710101446864559?,12/26/28,debit,0
CcS-8814,4233,CA457415504307719822361918,9631031090015048,6541,656,%B9631031090015048^VJCBBJVJCBBJ^3309000000000000000?,%B9631031090015048=2302101899303892?,06/28/28,debit,0
CcS-8815,4234,PL308640874873188673930898,8102828558619221,8592,427,%B8102828558619221^USFRRWUSFRRW^2909000000000000000?,%B8102828558619221=2503101232657778?,01/29/28,credit,0
CcS-8816,4235,PT686278745226881670938846,5795205515836920,5981,114,%B5795205515836920^AONKXAAONKXA^2710000000000000000?,%B5795205515836920=2606101983740984?,01/25/28,debit,1
CcS-8817,4236,DE283620169367640563259297,8026458497639066,9684,981,%B8026458497639066^QOCHCOQOCHCO^2506000000000000000?,%B8026458497639066=2906101277276717?,10/27/28,credit,0
CcS-8818,4237,PL920440583765189590945793,3757925604237396,1672,959,%B3757925604237396^FQVWJNFQVWJN^2903000000000000000?,%B3757925604237396=3308101583395579?,12/25/28,debit,1
CcS-8819,4238,PT625039869936230038014616,7028307701516117,3484,796,%B7028307701516117^GDLWNYGDLWNY^3105000000000000000?,%B7028307701516117=3209101643734419?,04/27/28,prepaid,0
CcS-8820,4239,DE949519944521237606239618,0141549398318497,6320,152,%B0141549398318497^PNAJBBPNAJBB^2304000000000000000?,%B0141549398318497=3308101866469545?,01/25/28,credit,1
CcS-8821,4240,SE328180050558610217993210,9529926966097530,2360,283,%B9529926966097530^JEULWAJEULWA^3209000000000000000?,%B9529926966097530=2706101491768220?,09/29/28,credit,0
CcS-8822,4241,NL295321539539855837368240,5559686202635249,8347,630,%B5559686202635249^JGONKOJGONKO^2711000000000000000?,%B5559686202635249=3112101354536086?,02/29/28,debit,0
CcS-8823,4242,PL792551519187602865688989,1193663381761047,5550,112,%B1193663381761047^ZWHKITZWHKIT^2608000000000000000?,%B1193663381761047=3411101438153523?,10/28/28,premium_credit,0
CcS-8824,4243,DE573740500069675955012770,3086131735103644,7262,202,%B3086131735103644^SEMRMKSEMRMK^2407000000000000000?,%B3086131735103644=3106101760642994?,01/26/28,prepaid,0
CcS-8825,4244,GB606005245292460089775965,6443621901126993,6228,399,%B6443621901126993^DTSPJXDTSPJX^2903000000000000000?,%B6443621901126993=2807101624822772?,02/27/28,debit,0
CcS-8826,4245,DE126521086443836794984898,5510754399966735,9122,662,%B5510754399966735^ZXICYFZXICYF^3410000000000000000?,%B5510754399966735=2301101167046409?,10/26/28,credit,0
CcS-8827,4246,PT125861582561899451634654,6859637740605527,4581,637,%B6859637740605527^TYHXFMTYHXFM^3012000000000000000?,%B6859637740605527=3204101104547358?,02/28/28,credit,0
CcS-8828,4247,US905501888443771803219084,1928468295936238,3276,245,%B1928468295936238^STYDISSTYDIS^3009000000000000000?,%B1928468295936238=3208101586858107?,10/28/28,credit,0
CcS-8829,4248,DE725566152136469305706601,9364641822978826,2775,936,%B9364641822978826^LMMCFMLMMCFM^3304000000000000000?,%B9364641822978826=2809101595715883?,08/28/28,credit,0
CcS-8830,4249,ES179314717365352933807874,4752607655490013,2800,705,%B4752607655490013^WIMFDHWIMFDH^2810000000000000000?,%B4752607655490013=2203101957779266?,08/29/28,premium_credit,0
CcS-8831,4250,DE264639555020827461331981,6802652231658345,4847,860,%B6802652231658345^ENQORZENQORZ^3007000000000000000?,%B6802652231658345=3402101167044116?,06/29/28,credit,0
CcS-8832,4251,PT317406696517006039548722,5804065656041634,4021,926,%B5804065656041634^FPVPTQFPVPTQ^3403000000000000000?,%B5804065656041634=3109101434497149?,07/26/28,debit,0
CcS-8833,4252,NL520501811433923625259023,7529383405787533,7317,594,%B7529383405787533^VWANENVWANEN^2810000000000000000?,%B7529383405787533=2501101388095405?,02/25/28,credit,1
CcS-8834,4253,FR613010387071488085062432,3328953776597104,8031,340,%B3328953776597104^YXGUGOYXGUGO^2512000000000000000?,%B3328953776597104=2503101635500530?,12/27/28,credit,0
CcS-8835,4254,PL545108607005982190549645,7525275285613633,9518,753,%B7525275285613633^JMZIOSJMZIOS^2410000000000000000?,%B7525275285613633=3204101467948197?,12/25/28,debit,1
CcS-8836,4255,US531207697452631650889290,9684128146686284,6847,589,%B9684128146686284^RIKGEYRIKGEY^2906000000000000000?,%B9684128146686284=2604101604714344?,02/28/28,debit,0
CcS-8837,4256,GB662787361009483369016972,9781670566589140,5507,527,%B9781670566589140^WAOGWMWAOGWM^2903000000000000000?,%B9781670566589140=2708101988566349?,10/29/28,debit,0
CcS-8838,4257,PT821732790202575414578019,1137399775543252,8648,307,%B1137399775543252^IRSBUDIRSBUD^2503000000000000000?,%B1137399775543252=2811101547918273?,03/28/28,credit,0
CcS-8839,4258,PL104963590592977672074275,9178126528642935,1086,897,%B9178126528642935^JRVCHFJRVCHF^2809000000000000000?,%B9178126528642935=3301101225399359?,04/29/28,credit,0
CcS-8840,4259,DE713889100193872059615707,9889967162699046,9262,596,%B9889967162699046^PAZCRBPAZCRB^2807000000000000000?,%B9889967162699046=3310101680843090?,07/26/28,debit,0
CcS-8841,4260,GB258997115821253147445801,6780460374402073,4366,283,%B6780460374402073^RCCZIORCCZIO^3105000000000000000?,%B6780460374402073=2210101504314101?,05/27/28,debit,0
CcS-8842,4261,PT377445733090644012416597,0822728398488832,7979,358,%B0822728398488832^MLOFCDMLOFCD^2409000000000000000?,%B0822728398488832=2908101459408964?,08/25/28,credit,1
CcS-8843,4262,CA402752140235797537903198,9116582067635512,2816,785,%B9116582067635512^ZMENEUZMENEU^2502000000000000000?,%B9116582067635512=2810101390420778?,08/25/28,debit,1
CcS-8844,4263,NL522737322224738533933150,4488418042303170,5268,479,%B4488418042303170^FZBTNJFZBTNJ^2310000000000000000?,%B4488418042303170=3409101295199234?,04/25/28,prepaid,1
CcS-8845,4264,PT382457330971585047009184,7611354879704494,9707,350,%B7611354879704494^RJFFEWRJFFEW^2610000000000000000?,%B7611354879704494=2312101680735423?,07/25/28,prepaid,1
CcS-8846,4265,SE373403259600194833890296,9955692682710384,2486,868,%B9955692682710384^JMMTXFJMMTXF^2907000000000000000?,%B9955692682710384=3305101421282436?,01/26/28,prepaid,0
CcS-8847,4266,ES904611671040998473083210,9373333370441278,9950,139,%B9373333370441278^GGCHHGGGCHHG^2808000000000000000?,%B9373333370441278=2606101777569259?,05/28/28,debit,0
CcS-8848,4267,CA557423291552489060543293,0790429531988353,1423,912,%B0790429531988353^TSYBNPTSYBNP^3001000000000000000?,%B0790429531988353=3002101905959307?,02/27/28,debit,0
CcS-8849,4268,IT130485993403384297996736,6224774850192975,5100,859,%B6224774850192975^IIBBDCIIBBDC^3309000000000000000?,%B6224774850192975=3203101107195763?,04/27/28,debit,0
CcS-8850,4269,IT804434008171810726467244,2998741345865474,4406,823,%B2998741345865474^CMSLNICMSLNI^3311000000000000000?,%B2998741345865474=3006101456926427?,04/26/28,debit,0
CcS-8851,4270,PT861769647068737700809223,6212770266205436,2888,253,%B6212770266205436^ZUXYZZZUXYZZ^3412000000000000000?,%B6212770266205436=3012101695737710?,10/29/28,debit,0
CcS-8852,4271,NL442447684331861971136984,5589744526223902,7014,388,%B5589744526223902^VXPXMMVXPXMM^2410000000000000000?,%B5589744526223902=3306101772283346?,06/27/28,credit,0
CcS-8853,4272,IT288169935314292921361349,5141686198922442,7246,321,%B5141686198922442^LFSJBXLFSJBX^2605000000000000000?,%B5141686198922442=2311101222699465?,05/27/28,debit,0
CcS-8854,4273,GB674101470524904918299442,2719753935231643,5034,673,%B2719753935231643^FIMBFNFIMBFN^3302000000000000000?,%B2719753935231643=3010101313129038?,11/29/28,prepaid,0
CcS-8855,4274,CA814775185664936563198631,6933995028393550,8977,647,%B6933995028393550^HIVFDXHIVFDX^2302000000000000000?,%B6933995028393550=2310101276060482?,04/27/28,credit,0
CcS-8856,4275,FR517293166088469726439166,4550369336884156,2848,925,%B4550369336884156^EPBUIHEPBUIH^3406000000000000000?,%B4550369336884156=2509101218497310?,11/27/28,debit,0
CcS-8857,4276,US697391205797339053817671,9240348845148495,5358,608,%B9240348845148495^DQEBHBDQEBHB^2903000000000000000?,%B9240348845148495=2508101221541276?,05/26/28,debit,0
CcS-8858,4277,NL453053105729781356336664,0401005328483517,6436,267,%B0401005328483517^AWRYAKAWRYAK^2604000000000000000?,%B0401005328483517=2401101456735361?,01/26/28,credit,0
CcS-8859,4278,CA225698454420163923767003,2725468671438471,8122,321,%B2725468671438471^MIRGVNMIRGVN^3204000000000000000?,%B2725468671438471=3012101911320964?,11/29/28,debit,0
CcS-8860,4279,SE135133845283831574104398,6159411591128162,2977,196,%B6159411591128162^PVNAABPVNAAB^2711000000000000000?,%B6159411591128162=2209101799829676?,08/25/28,debit,1
CcS-8861,4280,NL175132564536328264247140,7556179269836064,4387,777,%B7556179269836064^CKSAMOCKSAMO^3003000000000000000?,%B7556179269836064=2304101980001861?,04/27/28,credit,0
CcS-8862,4281,CA246804096117708999991820,8004731135405728,1984,916,%B8004731135405728^JIBQXQJIBQXQ^3302000000000000000?,%B8004731135405728=3306101951293867?,10/26/28,debit,0
CcS-8863,4282,DE939812851409480938174806,7112143393292678,8366,596,%B7112143393292678^BQVPFMBQVPFM^3406000000000000000?,%B7112143393292678=2801101511168589?,10/28/28,debit,0
CcS-8864,4283,ES213276119744486478202882,1265901560108828,8262,666,%B1265901560108828^NKPETGNKPETG^3305000000000000000?,%B1265901560108828=3204101763116518?,10/28/28,debit,0
CcS-8865,4284,NL471182831821069726908952,0381770848359974,9501,196,%B0381770848359974^OSRABTOSRABT^2208000000000000000?,%B0381770848359974=2408101991601047?,06/29/28,debit,0
CcS-8866,4285,GB434983322138343978549383,9784228529014557,9427,704,%B9784228529014557^UZFNFWUZFNFW^2602000000000000000?,%B9784228529014557=2305101972773256?,09/28/28,debit,0
CcS-8867,4286,IT798501960585639007468255,9586410682840074,7740,131,%B9586410682840074^WYKUJMWYKUJM^3412000000000000000?,%B9586410682840074=2308101627785808?,04/27/28,prepaid,0
CcS-8868,4287,GB129887824893762009361555,9515570576935113,9405,771,%B9515570576935113^EHUKIVEHUKIV^3409000000000000000?,%B9515570576935113=3408101853222143?,06/27/28,debit,0
CcS-8869,4288,FR391105733671427065157079,7736832860501523,7788,778,%B7736832860501523^JWMPAXJWMPAX^3304000000000000000?,%B7736832860501523=3104101922031123?,08/27/28,credit,0
CcS-8870,4289,PT428077989932373824770643,3265764279199750,2194,379,%B3265764279199750^KIQGIEKIQGIE^3208000000000000000?,%B3265764279199750=3210101615668547?,05/27/28,prepaid,0
CcS-8871,4290,ES690866163383245738242526,3271376413737368,6726,941,%B3271376413737368^XOFDJEXOFDJE^2507000000000000000?,%B3271376413737368=2709101503073322?,02/28/28,debit,0
CcS-8872,4291,PT502467855054833165681977,5320160084134098,8422,151,%B5320160084134098^BPNYQRBPNYQR^2407000000000000000?,%B5320160084134098=3103101752592108?,03/29/28,debit,0
CcS-8873,4292,PL854134798450001749247691,8352585738177409,8256,277,%B8352585738177409^KTHHHAKTHHHA^3408000000000000000?,%B8352585738177409=2408101679944414?,08/29/28,credit,0
CcS-8874,4293,PT435145109215216080469421,4885363422371765,1820,176,%B4885363422371765^PVIWENPVIWEN^3102000000000000000?,%B4885363422371765=2807101680873517?,02/26/28,credit,0
CcS-8875,4294,CA495399613036984568997848,5850290879606967,8479,979,%B5850290879606967^QHCPWDQHCPWD^2511000000000000000?,%B5850290879606967=2909101372591495?,07/27/28,debit,0
CcS-8876,4295,FR430312694218683292209763,9148652276886247,9027,640,%B9148652276886247^JMAFOPJMAFOP^2206000000000000000?,%B9148652276886247=3308101200354616?,12/25/28,premium_credit,1
CcS-8877,4296,IT467071577811942777774600,2847045855420162,4832,800,%B2847045855420162^PZXCTZPZXCTZ^2612000000000000000?,%B2847045855420162=2310101883346498?,07/26/28,credit,0
CcS-8878,4297,IT426796889888049056418707,8784881083162459,9883,996,%B8784881083162459^DLLYSYDLLYSY^3304000000000000000?,%B8784881083162459=2906101574532720?,08/25/28,credit,1
CcS-8879,4298,DE574965125201822400038472,9754789849163253,6514,598,%B9754789849163253^YVLIMTYVLIMT^3208000000000000000?,%B9754789849163253=3206101991265572?,05/26/28,credit,0
CcS-8880,4299,PT744120651822096071289756,4628619862180060,9652,378,%B4628619862180060^YXDOJHYXDOJH^3307000000000000000?,%B4628619862180060=2310101356722299?,12/27/28,debit,0
CcS-8881,4300,CA711956121100791978738990,0843000030251775,7786,856,%B0843000030251775^ZUGSDPZUGSDP^2906000000000000000?,%B0843000030251775=3308101907635534?,09/27/28,debit,0
CcS-8882,4301,PL502556996895140234737796,5298351134323654,8242,902,%B5298351134323654^DDCLSEDDCLSE^2701000000000000000?,%B5298351134323654=3306101241655288?,10/25/28,debit,1
CcS-8883,4302,US688652014886599654504041,6331443739518038,3992,565,%B6331443739518038^JSKENEJSKENE^3210000000000000000?,%B6331443739518038=2808101442510070?,05/25/28,prepaid,1
CcS-8884,4303,GB989335975083608229718214,3618579924886131,5955,809,%B3618579924886131^RDORMSRDORMS^3406000000000000000?,%B3618579924886131=2910101608795726?,06/25/28,premium_credit,1
CcS-8885,4304,PL467762248028611092300247,7843808154609441,4773,808,%B7843808154609441^SVBPURSVBPUR^2512000000000000000?,%B7843808154609441=2905101825117462?,05/26/28,debit,0
CcS-8886,4305,PL546804106609655096099400,6629501228357637,7479,995,%B6629501228357637^BHLJLSBHLJLS^3205000000000000000?,%B6629501228357637=2601101137363992?,01/29/28,debit,0
CcS-8887,4306,ES727442193067106545583037,2475106743426248,9005,986,%B2475106743426248^QAZONUQAZONU^3301000000000000000?,%B2475106743426248=3005101102547071?,10/29/28,credit,0
CcS-8888,4307,CA623425841223208638188163,7502753560898295,7163,104,%B7502753560898295^EURKVAEURKVA^3409000000000000000?,%B7502753560898295=2404101740156996?,10/27/28,debit,0
CcS-8889,4308,CA445040621684394638521381,1569393401120417,4459,955,%B1569393401120417^ZBIQQDZBIQQD^2807000000000000000?,%B1569393401120417=2710101633428536?,09/29/28,debit,0
CcS-8890,4309,IT694960144662311265080675,0018374852074568,7415,317,%B0018374852074568^PSMVLCPSMVLC^2510000000000000000?,%B0018374852074568=3412101356508139?,06/28/28,debit,0
CcS-8891,4310,DE186487349214369905858179,7891838079676811,6278,385,%B7891838079676811^IIYRTQIIYRTQ^3412000000000000000?,%B7891838079676811=3306101936738373?,08/28/28,credit,0
CcS-8892,4311,CA185458276983282203671968,7772175702024903,9962,200,%B7772175702024903^BTHZNBBTHZNB^2908000000000000000?,%B7772175702024903=2909101497880394?,10/26/28,credit,0
CcS-8893,4312,DE979905347182254547818970,6747120572570166,7745,602,%B6747120572570166^GDGGOVGDGGOV^3401000000000000000?,%B6747120572570166=2604101306154985?,11/29/28,credit,0
CcS-8894,4313,PL952504516655588181282340,0967564636704571,4444,743,%B0967564636704571^DRIFURDRIFUR^2404000000000000000?,%B0967564636704571=3309101497550113?,05/26/28,prepaid,0
CcS-8895,4314,DE751360515368095265146339,9459083743501244,1870,366,%B9459083743501244^BULLXABULLXA^3110000000000000000?,%B9459083743501244=3102101373373292?,10/29/28,credit,0
CcS-8896,4315,ES252770719503665436460610,2123312176755747,5209,868,%B2123312176755747^XGSZQDXGSZQD^2801000000000000000?,%B2123312176755747=2709101152851987?,10/28/28,credit,0
CcS-8897,4316,PL703331220772969742404607,4220800924600344,8356,935,%B4220800924600344^RSXFCIRSXFCI^2712000000000000000?,%B4220800924600344=3209101986763732?,06/29/28,credit,0
CcS-8898,4317,US646408749825598747279262,7319472793967825,7401,472,%B7319472793967825^LUEPULLUEPUL^3112000000000000000?,%B7319472793967825=3010101666552127?,06/26/28,debit,0
CcS-8899,4318,PL578208896516465696370017,7893868360180038,4521,999,%B7893868360180038^YVOMUUYVOMUU^2507000000000000000?,%B7893868360180038=2908101794180098?,07/27/28,debit,0
CcS-8900,4319,ES316311958462583332843244,2943084027953210,8113,964,%B2943084027953210^MHYHOLMHYHOL^3411000000000000000?,%B2943084027953210=2904101871537447?,05/25/28,debit,1
CcS-8901,4320,CA947141243996805413189634,4884778980582946,8006,421,%B4884778980582946^DJHDCWDJHDCW^3008000000000000000?,%B4884778980582946=3303101413219586?,11/25/28,credit,1
CcS-8902,4321,SE795062970480074456815890,4379558918317062,4914,352,%B4379558918317062^QEJIQLQEJIQL^2505000000000000000?,%B4379558918317062=2908101771232970?,02/29/28,credit,0
CcS-8903,4322,SE462606059063940734006556,9539909208587268,9054,423,%B9539909208587268^YUPXRTYUPXRT^2210000000000000000?,%B9539909208587268=2511101409926167?,11/27/28,debit,0
CcS-8904,4323,US418290330816967902506508,3136079961433302,9915,365,%B3136079961433302^GUCNZPGUCNZP^2311000000000000000?,%B3136079961433302=3408101835553065?,04/29/28,debit,0
CcS-8905,4324,PT294009651538564757026735,3276395301686587,1173,113,%B3276395301686587^CYBKUZCYBKUZ^2510000000000000000?,%B3276395301686587=2205101582078734?,03/28/28,credit,0
CcS-8906,4325,ES850041477332575831274592,6859625164881063,9320,994,%B6859625164881063^EFCWWBEFCWWB^3207000000000000000?,%B6859625164881063=2210101136347795?,02/29/28,debit,0
CcS-8907,4326,ES664223158138275172900559,3430497332062657,3732,506,%B3430497332062657^QFQLUHQFQLUH^3001000000000000000?,%B3430497332062657=3007101385119416?,10/25/28,debit,1
CcS-8908,4327,NL769403359020293763582762,6229977414061690,4438,602,%B6229977414061690^XVMGZCXVMGZC^2504000000000000000?,%B6229977414061690=3111101879398190?,09/25/28,debit,1
CcS-8909,4328,PT900752080126011006987883,7599034758200282,1809,505,%B7599034758200282^NYXQUJNYXQUJ^2604000000000000000?,%B7599034758200282=2310101336774076?,01/29/28,credit,0
CcS-8910,4329,PL222290491149792002675604,9009409582376472,7380,606,%B9009409582376472^AXMKKIAXMKKI^2209000000000000000?,%B9009409582376472=2805101342871960?,06/25/28,credit,1
